Item Number,Actual Pin Diameter,Actual Pin Diameter Tolerance,Annealed Head,D Nominal Pin Diameter,H Head Diameter,L Overall Length,Price,
'SP3-142','1/32','0.0307','+.0000/-.0003','14','1/4','Yes','$13.52'
'SP3-6 1/2','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.14'
'SP3-62','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.03'
'SP3-82','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$9.91'
'SP3-83','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP3-84','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP4-102','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$5.99'
'SP4-104','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$7.10'
'SP4-6 1/2','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.35'
'SP4-62','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.04'
'SP4-82','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$5.81'
'SP4-83','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP4-84','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP5-10 1/2','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP5-102','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP5-104','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP5-142','1/16','0.062','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP5-6 1/2','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP5-62','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP5-82','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP5-83','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP5-84','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-10 1/2','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP6-102','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP6-104','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP6-14 1/2','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.79'
'SP6-142','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP6-6 1/2','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP6-62','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP6-82','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP6-83','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-84','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP7-10 1/2','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP7-102','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.40'
'SP7-104','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP7-14 1/2','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.37'
'SP7-142','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP7-6 1/2','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP7-62','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP7-82','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP7-83','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP7-84','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-10 1/2','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP8-102','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.04'
'SP8-104','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP8-142','7/64','0.1089','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP8-6 1/2','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP8-62','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP8-82','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP8-83','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-84','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP3-142','1/32','0.0307','+.0000/-.0003','14','1/4','Yes','$13.52'
'SP3-6 1/2','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.14'
'SP3-62','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.03'
'SP3-82','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$9.91'
'SP3-83','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP3-84','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP4-102','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$5.99'
